Date,Variable,Valid_pct,Out_of_range_pct,Min,P01,Median,P99,Max
2013-06-07,DNB_At_Sensor_Radiance_500m,100.0,0.0,0.0100000001490116,0.0200000002980232,0.0400000005960464,0.0600000023841857,0.1399999976158142
2013-06-07,Granule,100.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-06-07,Moon_Illumination_Fraction,100.0,0.0,0.0075,0.0075999999046325,0.0075999999046325,0.0075999999046325,0.0075999999046325
2013-06-07,QF_Cloud_Mask,100.0,0.0,226.0,738.0,738.0,746.0,758.0
2013-06-07,QF_DNB,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-07,Sensor_Azimuth,100.0,0.0,-0.8133000183105469,-0.8104000091552734,-0.8015000152587891,-0.7933000183105469,-0.7919000244140625
2013-06-07,Sensor_Zenith,100.0,0.0,0.2181999969482422,0.2394000053405761,0.3017000007629394,0.3511000061035156,0.3734000015258789
2013-06-07,UTC_Time,100.0,0.0,17.45585060119629,17.45652961730957,17.461101531982422,17.46771240234375,17.468578338623047
2013-06-08,DNB_At_Sensor_Radiance_500m,100.0,0.0,0.0100000001490116,0.0200000002980232,0.0300000011920928,0.1,1.5399999618530271
2013-06-08,Granule,100.0,0.0,0.0,1.0,1.0,1.0,1.0
2013-06-08,Moon_Illumination_Fraction,100.0,0.0,0.0007999999821186,0.0007999999821186,0.0009000000357627,0.0009000000357627,0.0009000000357627
2013-06-08,QF_Cloud_Mask,100.0,0.0,34.0,242.0,754.0,762.0,762.0
2013-06-08,QF_DNB,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-08,Sensor_Azimuth,100.0,0.0,-1.7947000122070311,0.7578760208129881,0.9833000183105468,1.057300033569336,1.7358000183105469
2013-06-08,Sensor_Zenith,100.0,0.0,0.0001999999955296,0.009200000166893,0.0688999986648559,0.140600004196167,0.1644000053405761
2013-06-08,UTC_Time,100.0,0.0,17.14217185974121,17.142852783203125,17.1474552154541,17.15406608581543,17.154930114746094
2013-06-09,DNB_At_Sensor_Radiance_500m,100.0,0.0,0.0200000002980232,0.0300000011920928,0.05,0.15,4.3599998474121096
2013-06-09,Granule,100.0,0.0,0.0,1.0,1.0,1.0,1.0
2013-06-09,Moon_Illumination_Fraction,100.0,0.0,0.0111000001430511,0.0125999999046325,0.0125999999046325,0.0125999999046325,0.0125999999046325
2013-06-09,QF_Cloud_Mask,100.0,0.0,34.0,34.0,738.0,746.0,758.0
2013-06-09,QF_DNB,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-09,Sensor_Azimuth,100.0,0.0,0.970999984741211,0.972300033569336,0.9780999755859376,0.9847000122070312,0.986999969482422
2013-06-09,Sensor_Zenith,100.0,0.0,0.3354000091552734,0.3579999923706055,0.4022000122070313,0.4472999954223633,0.4615999984741211
2013-06-09,UTC_Time,100.0,0.0,16.828092575073242,16.828773422241213,16.833406448364258,16.840078353881836,16.8409423828125
2013-06-10,DNB_At_Sensor_Radiance_500m,100.0,0.0,0.0,0.0100000001490116,0.0400000005960464,0.0800000011920929,0.8100000381469727
