block,spatial_ref,quantile,current_radiance,matched_baseline_radiance,recovery_pct,recovery_low_pct,recovery_high_pct,spatial_coverage_pct,valid_pixel_count,date_start,date_end,date_mid,mean_ntl,observation_status,unit_name,unit_type,method,aggregation_days,ghsl_mask,sc_threshold_pct
-45,0,0.95,158.34386,113.83347,139.10132,122.4623031616211,150.93795776367188,100.0,16,2013-05-12,2013-05-15,2013-05-13 12:00:00,9.896491050720215,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-44,0,0.95,105.820175,113.83347,92.96051,81.84076690673828,100.87085723876953,100.0,16,2013-05-16,2013-05-19,2013-05-17 12:00:00,6.613760948181152,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-43,0,0.95,125.67064,113.83347,110.39867,97.19300842285156,119.79289245605469,100.0,16,2013-05-20,2013-05-23,2013-05-21 12:00:00,7.854414939880371,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-42,0,0.95,152.0024,113.83347,133.53049,117.55784606933594,144.89308166503906,100.0,16,2013-05-24,2013-05-27,2013-05-25 12:00:00,9.500149726867676,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-41,0,0.95,183.53723,98.22286,186.85796,163.72996520996094,200.99777221679688,87.5,14,2013-05-28,2013-05-31,2013-05-29 12:00:00,13.10980224609375,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-40,0,0.95,,,,,,0.0,0,2013-06-01,2013-06-04,2013-06-02 12:00:00,,not observable,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-39,0,0.95,,,,,,0.0,0,2013-06-05,2013-06-08,2013-06-06 12:00:00,,not observable,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-38,0,0.95,,,,,,0.0,0,2013-06-09,2013-06-12,2013-06-10 12:00:00,,not observable,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-37,0,0.95,,,,,,0.0,0,2013-06-13,2013-06-16,2013-06-14 12:00:00,,not observable,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-36,0,0.95,,,,,,0.0,0,2013-06-17,2013-06-20,2013-06-18 12:00:00,,not observable,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-35,0,0.95,89.957306,91.555466,98.25443,84.9753646850586,107.83694458007812,81.25,13,2013-06-21,2013-06-24,2013-06-22 12:00:00,6.919792762169471,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-34,0,0.95,,,,,,0.0,0,2013-06-25,2013-06-28,2013-06-26 12:00:00,,not observable,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-33,0,0.95,130.60416,113.83347,114.73265,101.0085678100586,124.49567413330078,100.0,16,2013-06-29,2013-07-02,2013-06-30 12:00:00,8.162759780883789,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-32,0,0.95,116.28812,113.83347,102.15634,89.93661499023438,110.84920501708984,100.0,16,2013-07-03,2013-07-06,2013-07-04 12:00:00,7.268007278442383,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-31,0,0.95,126.17786,113.83347,110.844246,97.58528900146484,120.2763900756836,100.0,16,2013-07-07,2013-07-10,2013-07-08 12:00:00,7.886116027832031,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-30,0,0.95,,,,,,0.0,0,2013-07-11,2013-07-14,2013-07-12 12:00:00,,not observable,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-29,0,0.95,77.25775,113.83347,67.8691,59.75074005126953,73.64433288574219,100.0,16,2013-07-15,2013-07-18,2013-07-16 12:00:00,4.828609466552734,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-28,0,0.95,117.44789,85.50827,137.35266,122.35877227783203,148.37257385253906,75.0,12,2013-07-19,2013-07-22,2013-07-20 12:00:00,9.78732426961263,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-27,0,0.95,,,,,,0.0,0,2013-07-23,2013-07-26,2013-07-24 12:00:00,,not observable,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-26,0,0.95,,,,,,0.0,0,2013-07-27,2013-07-30,2013-07-28 12:00:00,,not observable,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-25,0,0.95,,,,,,0.0,0,2013-07-31,2013-08-03,2013-08-01 12:00:00,,not observable,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-24,0,0.95,,,,,,0.0,0,2013-08-04,2013-08-07,2013-08-05 12:00:00,,not observable,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-23,0,0.95,,,,,,0.0,0,2013-08-08,2013-08-11,2013-08-09 12:00:00,,not observable,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-22,0,0.95,,,,,,0.0,0,2013-08-12,2013-08-15,2013-08-13 12:00:00,,not observable,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-21,0,0.95,,,,,,0.0,0,2013-08-16,2013-08-19,2013-08-17 12:00:00,,not observable,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-20,0,0.95,,,,,,0.0,0,2013-08-20,2013-08-23,2013-08-21 12:00:00,,not observable,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-19,0,0.95,,,,,,0.0,0,2013-08-24,2013-08-27,2013-08-25 12:00:00,,not observable,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-18,0,0.95,117.04136,113.83347,102.81805,90.51917266845703,111.56721496582031,100.0,16,2013-08-28,2013-08-31,2013-08-29 12:00:00,7.315084934234619,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-17,0,0.95,116.01598,113.83347,101.91728,89.72615051269531,110.58980560302734,100.0,16,2013-09-01,2013-09-04,2013-09-02 12:00:00,7.2509989738464355,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-16,0,0.95,118.22789,113.83347,103.86039,91.43682861328125,112.69825744628906,100.0,16,2013-09-05,2013-09-08,2013-09-06 12:00:00,7.389243125915527,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-15,0,0.95,,,,,,0.0,0,2013-09-09,2013-09-12,2013-09-10 12:00:00,,not observable,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-14,0,0.95,105.60794,113.83347,92.77406,81.67662048339844,100.66854858398438,100.0,16,2013-09-13,2013-09-16,2013-09-14 12:00:00,6.600496292114258,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-13,0,0.95,,,,,,0.0,0,2013-09-17,2013-09-20,2013-09-18 12:00:00,,not observable,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-12,0,0.95,,,,,,0.0,0,2013-09-21,2013-09-24,2013-09-22 12:00:00,,not observable,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-11,0,0.95,102.47139,91.8254,111.59373,97.20952606201172,123.08382415771484,81.25,13,2013-09-25,2013-09-28,2013-09-26 12:00:00,7.88241459773137,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-10,0,0.95,,,,,,0.0,0,2013-09-29,2013-10-02,2013-09-30 12:00:00,,not observable,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-9,0,0.95,129.95514,93.49083,139.00308,123.504638671875,150.46400451660156,81.25,13,2013-10-03,2013-10-06,2013-10-04 12:00:00,9.996549166165865,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-8,0,0.95,,,,,,0.0,0,2013-10-07,2013-10-10,2013-10-08 12:00:00,,not observable,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-7,0,0.95,102.9395,113.83347,90.42991,79.61286926269531,98.12491607666016,100.0,16,2013-10-11,2013-10-14,2013-10-12 12:00:00,6.433718681335449,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-6,0,0.95,116.72415,113.83347,102.53939,90.27384185791016,111.26484680175781,100.0,16,2013-10-15,2013-10-18,2013-10-16 12:00:00,7.295259475708008,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-5,0,0.95,,,,,,0.0,0,2013-10-19,2013-10-22,2013-10-20 12:00:00,,not observable,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-4,0,0.95,,,,,,0.0,0,2013-10-23,2013-10-26,2013-10-24 12:00:00,,not observable,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-3,0,0.95,21.694767,29.212765,74.26469,59.07109069824219,83.63361358642578,31.25,5,2013-10-27,2013-10-30,2013-10-28 12:00:00,4.3389533996582035,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-2,0,0.95,124.37276,113.83347,109.25851,96.1892318725586,118.55571746826172,100.0,16,2013-10-31,2013-11-03,2013-11-01 12:00:00,7.773297309875488,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
-1,0,0.95,,,,,,0.0,0,2013-11-04,2013-11-07,2013-11-05 12:00:00,,not observable,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
0,0,0.95,6.295947,113.83347,5.53084,4.8692522048950195,6.001479625701904,100.0,16,2013-11-08,2013-11-11,2013-11-09 12:00:00,0.39349669218063354,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
1,0,0.95,5.8674755,37.582012,15.612457,12.995245933532715,18.115095138549805,37.5,6,2013-11-12,2013-11-15,2013-11-13 12:00:00,0.9779125849405924,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
2,0,0.95,14.399397,76.0251,18.94032,16.36638069152832,20.863887786865234,68.75,11,2013-11-16,2013-11-19,2013-11-17 12:00:00,1.3090360814874822,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
3,0,0.95,,,,,,0.0,0,2013-11-20,2013-11-23,2013-11-21 12:00:00,,not observable,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
4,0,0.95,,,,,,0.0,0,2013-11-24,2013-11-27,2013-11-25 12:00:00,,not observable,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
5,0,0.95,22.95054,113.83347,20.161503,17.749826431274414,21.877119064331055,100.0,16,2013-11-28,2013-12-01,2013-11-29 12:00:00,1.4344087839126587,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
6,0,0.95,36.7998,113.83347,32.32775,28.460771560668945,35.078636169433594,100.0,16,2013-12-02,2013-12-05,2013-12-03 12:00:00,2.299987554550171,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
7,0,0.95,36.777885,113.83347,32.3085,28.443822860717773,35.05774688720703,100.0,16,2013-12-06,2013-12-09,2013-12-07 12:00:00,2.2986178398132324,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
8,0,0.95,39.917755,113.83347,35.0668,30.872180938720703,38.05076217651367,100.0,16,2013-12-10,2013-12-13,2013-12-11 12:00:00,2.4948596954345703,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
9,0,0.95,19.91415,84.16108,23.661947,20.397939682006836,26.1080322265625,75.0,12,2013-12-14,2013-12-17,2013-12-15 12:00:00,1.6595125198364258,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
10,0,0.95,,,,,,0.0,0,2013-12-18,2013-12-21,2013-12-19 12:00:00,,not observable,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
11,0,0.95,23.5747,56.32468,41.855007,36.55044937133789,45.40675354003906,50.0,8,2013-12-22,2013-12-25,2013-12-23 12:00:00,2.9468374252319336,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
12,0,0.95,34.81248,98.253235,35.431385,31.145715713500977,38.62638473510742,87.5,14,2013-12-26,2013-12-29,2013-12-27 12:00:00,2.486605780465262,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
13,0,0.95,1.3137629,9.342016,14.062949,10.801246643066406,14.691246032714844,12.5,2,2013-12-30,2014-01-02,2013-12-31 12:00:00,0.6568814516067505,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
14,0,0.95,42.476025,113.83347,37.31418,32.85073471069336,40.4893798828125,100.0,16,2014-01-03,2014-01-06,2014-01-04 12:00:00,2.6547515392303467,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
15,0,0.95,,,,,,0.0,0,2014-01-07,2014-01-10,2014-01-08 12:00:00,,not observable,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
16,0,0.95,,,,,,0.0,0,2014-01-11,2014-01-14,2014-01-12 12:00:00,,not observable,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
17,0,0.95,,,,,,0.0,0,2014-01-15,2014-01-18,2014-01-16 12:00:00,,not observable,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
18,0,0.95,,,,,,0.0,0,2014-01-19,2014-01-22,2014-01-20 12:00:00,,not observable,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
19,0,0.95,43.33895,106.47163,40.704693,35.96685028076172,44.406307220458984,93.75,15,2014-01-23,2014-01-26,2014-01-24 12:00:00,2.889263407389323,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
20,0,0.95,46.9888,113.83347,41.27854,36.34088897705078,44.79108428955078,100.0,16,2014-01-27,2014-01-30,2014-01-28 12:00:00,2.936800003051758,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
21,0,0.95,43.05287,113.83347,37.820923,33.2968635559082,41.03924560546875,100.0,16,2014-01-31,2014-02-03,2014-02-01 12:00:00,2.6908044815063477,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
22,0,0.95,64.862076,113.83347,56.97979,50.16398620605469,61.82841110229492,100.0,16,2014-02-04,2014-02-07,2014-02-05 12:00:00,4.053879737854004,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
23,0,0.95,,,,,,6.25,1,2014-02-08,2014-02-11,2014-02-09 12:00:00,,not observable,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
24,0,0.95,32.717716,106.439095,30.73844,27.02480125427246,33.466426849365234,93.75,15,2014-02-12,2014-02-15,2014-02-13 12:00:00,2.1811810811360677,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
25,0,0.95,47.440384,113.83347,41.67525,36.69014358520508,45.22154998779297,100.0,16,2014-02-16,2014-02-19,2014-02-17 12:00:00,2.965023994445801,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
26,0,0.95,5.6145597,30.202217,18.589893,17.457515716552734,19.488265991210938,25.0,4,2014-02-20,2014-02-23,2014-02-21 12:00:00,1.4036399126052856,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
27,0,0.95,60.19037,113.83347,52.87581,46.5509147644043,57.375205993652344,100.0,16,2014-02-24,2014-02-27,2014-02-25 12:00:00,3.7618980407714844,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
28,0,0.95,59.838028,113.83347,52.566284,46.27841567993164,57.039344787597656,100.0,16,2014-02-28,2014-03-03,2014-03-01 12:00:00,3.7398767471313477,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
29,0,0.95,65.56811,113.83347,57.60002,50.710025787353516,62.50141906738281,100.0,16,2014-03-04,2014-03-07,2014-03-05 12:00:00,4.098006725311279,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
30,0,0.95,62.711098,113.83347,55.09021,48.50043487548828,59.778038024902344,100.0,16,2014-03-08,2014-03-11,2014-03-09 12:00:00,3.9194436073303223,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
31,0,0.95,70.97847,113.83347,62.3529,54.89437484741211,67.65873718261719,100.0,16,2014-03-12,2014-03-15,2014-03-13 12:00:00,4.436154365539551,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
32,0,0.95,48.0789,106.20169,45.271313,39.75210189819336,49.179134368896484,93.75,15,2014-03-16,2014-03-19,2014-03-17 12:00:00,3.2052599589029946,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
33,0,0.95,,,,,,0.0,0,2014-03-20,2014-03-23,2014-03-21 12:00:00,,not observable,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
34,0,0.95,35.945694,113.83347,31.577436,27.800209045410156,34.26447677612305,100.0,16,2014-03-24,2014-03-27,2014-03-25 12:00:00,2.24660587310791,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
35,0,0.95,89.814735,113.83347,78.90011,69.46224212646484,85.614013671875,100.0,16,2014-03-28,2014-03-31,2014-03-29 12:00:00,5.6134209632873535,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
36,0,0.95,61.12462,113.83347,53.696526,47.27345657348633,58.2657585144043,100.0,16,2014-04-01,2014-04-04,2014-04-02 12:00:00,3.82028865814209,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
37,0,0.95,122.32375,113.83347,107.4585,94.60454559326172,116.60254669189453,100.0,16,2014-04-05,2014-04-08,2014-04-06 12:00:00,7.64523458480835,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
38,0,0.95,39.17811,53.82483,72.78817,62.59889602661133,78.5057601928711,50.0,8,2014-04-09,2014-04-12,2014-04-10 12:00:00,4.897263526916504,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
39,0,0.95,,,,,,0.0,0,2014-04-13,2014-04-16,2014-04-14 12:00:00,,not observable,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
40,0,0.95,55.67525,113.83347,48.90938,43.05894470214844,53.07126235961914,100.0,16,2014-04-17,2014-04-20,2014-04-18 12:00:00,3.479703187942505,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
41,0,0.95,80.220055,113.83347,70.47141,62.04176712036133,76.46807861328125,100.0,16,2014-04-21,2014-04-24,2014-04-22 12:00:00,5.013753414154053,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
42,0,0.95,64.98876,113.83347,57.09108,50.261962890625,61.94916915893555,100.0,16,2014-04-25,2014-04-28,2014-04-26 12:00:00,4.061797618865967,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
43,0,0.95,93.691284,113.83347,82.30557,72.4603500366211,89.30925750732422,100.0,16,2014-04-29,2014-05-02,2014-04-30 12:00:00,5.855705261230469,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
44,0,0.95,54.960365,113.83347,48.281376,42.50605773925781,52.38981628417969,100.0,16,2014-05-03,2014-05-06,2014-05-04 12:00:00,3.4350228309631348,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
45,0,0.95,93.03027,113.83347,81.724884,71.9491195678711,88.67915344238281,100.0,16,2014-05-07,2014-05-10,2014-05-08 12:00:00,5.81439208984375,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
46,0,0.95,70.78376,113.83347,62.18185,54.7437858581543,67.47312927246094,100.0,16,2014-05-11,2014-05-14,2014-05-12 12:00:00,4.423985004425049,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
47,0,0.95,74.87852,113.83347,65.779,57.910648345947266,71.37637329101562,100.0,16,2014-05-15,2014-05-18,2014-05-16 12:00:00,4.679907321929932,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
48,0,0.95,67.42288,113.83347,59.229397,52.144500732421875,64.26944732666016,100.0,16,2014-05-19,2014-05-22,2014-05-20 12:00:00,4.213930130004883,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
49,0,0.95,105.57211,113.83347,92.74259,81.64891052246094,100.6343994140625,100.0,16,2014-05-23,2014-05-26,2014-05-24 12:00:00,6.598257064819336,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
50,0,0.95,88.633896,113.83347,77.86277,68.54898834228516,84.4884033203125,100.0,16,2014-05-27,2014-05-30,2014-05-28 12:00:00,5.539618492126465,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
51,0,0.95,80.6169,113.83347,70.82003,62.34868621826172,76.84636688232422,100.0,16,2014-05-31,2014-06-03,2014-06-01 12:00:00,5.038556098937988,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
52,0,0.95,51.32767,113.83347,45.090137,39.69654846191406,48.927024841308594,100.0,16,2014-06-04,2014-06-07,2014-06-05 12:00:00,3.207979440689087,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
53,0,0.95,,,,,,0.0,0,2014-06-08,2014-06-11,2014-06-09 12:00:00,,not observable,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
54,0,0.95,,,,,,0.0,0,2014-06-12,2014-06-15,2014-06-13 12:00:00,,not observable,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
55,0,0.95,54.182243,113.83347,47.597813,41.904258728027344,51.6480827331543,100.0,16,2014-06-16,2014-06-19,2014-06-17 12:00:00,3.386390209197998,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
56,0,0.95,74.8229,113.83347,65.73014,57.867637634277344,71.32335662841797,100.0,16,2014-06-20,2014-06-23,2014-06-21 12:00:00,4.676431179046631,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
57,0,0.95,,,,,,0.0,0,2014-06-24,2014-06-27,2014-06-25 12:00:00,,not observable,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
58,0,0.95,5.704174,14.941988,38.17547,36.297393798828125,40.07962417602539,12.5,2,2014-06-28,2014-07-01,2014-06-29 12:00:00,2.8520870208740234,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
59,0,0.95,43.557854,100.95621,43.145294,37.97488784790039,46.324195861816406,87.5,14,2014-07-02,2014-07-05,2014-07-03 12:00:00,3.1112752641950334,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
60,0,0.95,,,,,,0.0,0,2014-07-06,2014-07-09,2014-07-07 12:00:00,,not observable,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
61,0,0.95,66.30088,100.82686,65.757164,58.7018928527832,70.81587982177734,87.5,14,2014-07-10,2014-07-13,2014-07-11 12:00:00,4.735777173723493,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
62,0,0.95,87.0199,113.83347,76.444916,67.30073547363281,82.94989776611328,100.0,16,2014-07-14,2014-07-17,2014-07-15 12:00:00,5.438743591308594,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
63,0,0.95,,,,,,0.0,0,2014-07-18,2014-07-21,2014-07-19 12:00:00,,not observable,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
64,0,0.95,,,,,,0.0,0,2014-07-22,2014-07-25,2014-07-23 12:00:00,,not observable,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
65,0,0.95,,,,,,0.0,0,2014-07-26,2014-07-29,2014-07-27 12:00:00,,not observable,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
66,0,0.95,,,,,,0.0,0,2014-07-30,2014-08-02,2014-07-31 12:00:00,,not observable,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
67,0,0.95,107.52338,113.83347,94.45673,83.15801239013672,102.49440002441406,100.0,16,2014-08-03,2014-08-06,2014-08-04 12:00:00,6.720211029052734,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
68,0,0.95,51.364204,93.19507,55.114723,48.58674240112305,59.39395523071289,81.25,13,2014-08-07,2014-08-10,2014-08-08 12:00:00,3.9510926466721754,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
69,0,0.95,75.49813,106.52327,70.87478,62.491458892822266,77.18203735351562,93.75,15,2014-08-11,2014-08-14,2014-08-12 12:00:00,5.0332087198893225,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
70,0,0.95,74.577156,113.83347,65.51426,57.677581787109375,71.089111328125,100.0,16,2014-08-15,2014-08-18,2014-08-16 12:00:00,4.661072254180908,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
71,0,0.95,,,,,,0.0,0,2014-08-19,2014-08-22,2014-08-20 12:00:00,,not observable,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
72,0,0.95,91.31114,113.83347,80.21467,70.61956024169922,87.0404281616211,100.0,16,2014-08-23,2014-08-26,2014-08-24 12:00:00,5.70694637298584,observed,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
73,0,0.95,,,,,,0.0,0,2014-08-27,2014-08-30,2014-08-28 12:00:00,,not observable,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
74,0,0.95,,,,,,0.0,0,2014-08-31,2014-09-03,2014-09-01 12:00:00,,not observable,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
75,0,0.95,,,,,,0.0,0,2014-09-04,2014-09-07,2014-09-05 12:00:00,,not observable,Tacloban City Centre,POI 5×5,Reliability-qualified DNB-BRDF,4,G2,10.0
