block,spatial_ref,quantile,current_radiance,matched_baseline_radiance,recovery_pct,recovery_low_pct,recovery_high_pct,spatial_coverage_pct,valid_pixel_count,date_start,date_end,date_mid,mean_ntl,observation_status,unit_name,unit_type,method,aggregation_days,ghsl_mask,sc_threshold_pct
-26,0,0.95,,,,,,0.0,0,2013-07-27,2013-07-30,2013-07-28 12:00:00,,not observable,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-25,0,0.95,,,,,,0.0,0,2013-07-31,2013-08-03,2013-08-01 12:00:00,,not observable,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-24,0,0.95,5.0961747,6.2838416,81.09967,62.23371124267578,116.55229949951172,35.294117647058826,12,2013-08-04,2013-08-07,2013-08-05 12:00:00,0.42468122641245526,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-23,0,0.95,,,,,,0.0,0,2013-08-08,2013-08-11,2013-08-09 12:00:00,,not observable,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-22,0,0.95,,,,,,0.0,0,2013-08-12,2013-08-15,2013-08-13 12:00:00,,not observable,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-21,0,0.95,,,,,,0.0,0,2013-08-16,2013-08-19,2013-08-17 12:00:00,,not observable,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-20,0,0.95,,,,,,0.0,0,2013-08-20,2013-08-23,2013-08-21 12:00:00,,not observable,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-19,0,0.95,,,,,,0.0,0,2013-08-24,2013-08-27,2013-08-25 12:00:00,,not observable,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-18,0,0.95,24.690151,22.14399,111.49821,83.66619873046875,154.55686950683594,100.0,34,2013-08-28,2013-08-31,2013-08-29 12:00:00,0.7261809180764591,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-17,0,0.95,20.418495,22.14399,92.20784,69.1910629272461,127.81690216064453,100.0,34,2013-09-01,2013-09-04,2013-09-02 12:00:00,0.6005439758300781,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-16,0,0.95,20.93454,22.14399,94.53825,70.93975830078125,131.0472869873047,100.0,34,2013-09-05,2013-09-08,2013-09-06 12:00:00,0.6157217586741728,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-15,0,0.95,22.479221,18.488365,121.58577,90.98778533935547,167.97415161132812,85.29411764705883,29,2013-09-09,2013-09-12,2013-09-10 12:00:00,0.7751455635860048,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-14,0,0.95,22.493181,22.14399,101.57691,76.22144317626953,140.8041534423828,100.0,34,2013-09-13,2013-09-16,2013-09-14 12:00:00,0.6615641537834617,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-13,0,0.95,,,,,,0.0,0,2013-09-17,2013-09-20,2013-09-18 12:00:00,,not observable,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-12,0,0.95,,,,,,0.0,0,2013-09-21,2013-09-24,2013-09-22 12:00:00,,not observable,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-11,0,0.95,,,,,,0.0,0,2013-09-25,2013-09-28,2013-09-26 12:00:00,,not observable,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-10,0,0.95,,,,,,0.0,0,2013-09-29,2013-10-02,2013-09-30 12:00:00,,not observable,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-9,0,0.95,32.45025,22.14399,146.54202,109.9624252319336,203.1339874267578,100.0,34,2013-10-03,2013-10-06,2013-10-04 12:00:00,0.9544190799488741,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-8,0,0.95,18.633469,16.31309,114.22404,88.59851837158203,151.76751708984375,67.6470588235294,23,2013-10-07,2013-10-10,2013-10-08 12:00:00,0.8101508099099864,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-7,0,0.95,17.888504,22.14399,80.78266,60.61781311035156,111.9795150756836,100.0,34,2013-10-11,2013-10-14,2013-10-12 12:00:00,0.5261324714211857,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-6,0,0.95,11.410746,21.568645,52.904324,39.641319274902344,73.5941162109375,97.05882352941177,33,2013-10-15,2013-10-18,2013-10-16 12:00:00,0.34578017032507696,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-5,0,0.95,,,,,,0.0,0,2013-10-19,2013-10-22,2013-10-20 12:00:00,,not observable,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-4,0,0.95,10.986525,7.1282396,154.12675,111.33763885498047,232.1284942626953,38.23529411764706,13,2013-10-23,2013-10-26,2013-10-24 12:00:00,0.8451172755314753,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-3,0,0.95,12.135997,12.013824,101.01694,76.10610961914062,134.30616760253906,47.05882352941177,16,2013-10-27,2013-10-30,2013-10-28 12:00:00,0.758499801158905,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-2,0,0.95,21.99647,22.14399,99.33382,74.53826141357422,137.69480895996094,100.0,34,2013-10-31,2013-11-03,2013-11-01 12:00:00,0.6469549852259019,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-1,0,0.95,,,,,,0.0,0,2013-11-04,2013-11-07,2013-11-05 12:00:00,,not observable,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
0,0,0.95,5.2740765,22.14399,23.817192,17.871980667114258,33.014976501464844,100.0,34,2013-11-08,2013-11-11,2013-11-09 12:00:00,0.1551198959350586,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
1,0,0.95,5.0223045,22.14399,22.680216,17.018815994262695,31.438920974731445,100.0,34,2013-11-12,2013-11-15,2013-11-13 12:00:00,0.14771483926212087,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
2,0,0.95,4.0113564,22.14399,18.114876,13.59306812286377,25.110525131225586,100.0,34,2013-11-16,2013-11-19,2013-11-17 12:00:00,0.1179810692282284,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
3,0,0.95,,,,,,0.0,0,2013-11-20,2013-11-23,2013-11-21 12:00:00,,not observable,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
4,0,0.95,2.5942912,18.399803,14.099559,10.580716133117676,19.374366760253906,82.3529411764706,28,2013-11-24,2013-11-27,2013-11-25 12:00:00,0.09265325750623431,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
5,0,0.95,7.1723204,21.568645,33.25346,24.916885375976562,46.25820541381836,97.05882352941177,33,2013-11-28,2013-12-01,2013-11-29 12:00:00,0.21734304139108368,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
6,0,0.95,9.004351,22.14399,40.66273,30.512561798095703,56.365966796875,100.0,34,2013-12-02,2013-12-05,2013-12-03 12:00:00,0.26483384300680723,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
7,0,0.95,11.592436,18.958755,61.14555,46.77911376953125,82.27291870117188,82.3529411764706,28,2013-12-06,2013-12-09,2013-12-07 12:00:00,0.41401556559971403,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
8,0,0.95,4.1356864,21.63634,19.114538,14.28563117980957,26.499492645263672,97.05882352941177,33,2013-12-10,2013-12-13,2013-12-11 12:00:00,0.12532383022886334,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
9,0,0.95,4.1922174,21.097977,19.870234,14.81936264038086,27.65030288696289,94.11764705882354,32,2013-12-14,2013-12-17,2013-12-15 12:00:00,0.13100679218769073,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
10,0,0.95,,,,,,0.0,0,2013-12-18,2013-12-21,2013-12-19 12:00:00,,not observable,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
11,0,0.95,0.9802624,3.19775,30.654753,22.45504379272461,47.941654205322266,17.647058823529413,6,2013-12-22,2013-12-25,2013-12-23 12:00:00,0.16337706645329794,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
12,0,0.95,12.091072,22.14399,54.602047,40.97236633300781,75.68840789794922,100.0,34,2013-12-26,2013-12-29,2013-12-27 12:00:00,0.35561976713292737,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
13,0,0.95,0.71107346,2.9828691,23.838573,15.535959243774414,35.33378601074219,17.647058823529413,6,2013-12-30,2014-01-02,2013-12-31 12:00:00,0.11851224303245544,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
14,0,0.95,11.452806,22.14399,51.719707,38.809513092041016,71.69295501708984,100.0,34,2014-01-03,2014-01-06,2014-01-04 12:00:00,0.3368472491993624,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
15,0,0.95,,,,,,0.0,0,2014-01-07,2014-01-10,2014-01-08 12:00:00,,not observable,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
16,0,0.95,,,,,,0.0,0,2014-01-11,2014-01-14,2014-01-12 12:00:00,,not observable,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
17,0,0.95,,,,,,0.0,0,2014-01-15,2014-01-18,2014-01-16 12:00:00,,not observable,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
18,0,0.95,,,,,,0.0,0,2014-01-19,2014-01-22,2014-01-20 12:00:00,,not observable,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
19,0,0.95,10.093445,22.14399,45.580967,34.20311737060547,63.18354415893555,100.0,34,2014-01-23,2014-01-26,2014-01-24 12:00:00,0.2968660242417279,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
20,0,0.95,12.022256,22.14399,54.291283,40.739173889160156,75.25762939453125,100.0,34,2014-01-27,2014-01-30,2014-01-28 12:00:00,0.3535957616918227,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
21,0,0.95,7.6900406,22.14399,34.72744,26.058828353881836,48.13856887817383,100.0,34,2014-01-31,2014-02-03,2014-02-01 12:00:00,0.22617766436408548,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
22,0,0.95,16.727081,22.14399,75.537796,56.682167053222656,104.70917510986328,100.0,34,2014-02-04,2014-02-07,2014-02-05 12:00:00,0.4919729793772978,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
23,0,0.95,3.4051552,13.034156,26.12486,20.039636611938477,34.88847351074219,58.8235294117647,20,2014-02-08,2014-02-11,2014-02-09 12:00:00,0.1702577590942383,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
24,0,0.95,3.131195,21.63634,14.471927,10.815882682800293,20.063196182250977,97.05882352941177,33,2014-02-12,2014-02-15,2014-02-13 12:00:00,0.09488469904119318,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
25,0,0.95,2.1889176,22.14399,9.88493,7.417468547821045,13.702316284179688,100.0,34,2014-02-16,2014-02-19,2014-02-17 12:00:00,0.06437993049621582,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
26,0,0.95,17.879723,19.367668,92.317375,69.288818359375,127.7381820678711,85.29411764705883,29,2014-02-20,2014-02-23,2014-02-21 12:00:00,0.6165421584556843,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
27,0,0.95,18.643982,22.14399,84.19432,63.17786407470703,116.70870208740234,100.0,34,2014-02-24,2014-02-27,2014-02-25 12:00:00,0.5483524098115808,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
28,0,0.95,11.124214,22.14399,50.235817,37.69602966308594,69.6360092163086,100.0,34,2014-02-28,2014-03-03,2014-03-01 12:00:00,0.3271827697753906,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
29,0,0.95,16.104885,22.14399,72.72802,54.57376480102539,100.81431579589844,100.0,34,2014-03-04,2014-03-07,2014-03-05 12:00:00,0.47367309121524587,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
30,0,0.95,17.895838,21.789764,82.12956,61.70823287963867,114.14228820800781,97.05882352941177,33,2014-03-08,2014-03-11,2014-03-09 12:00:00,0.5422981146610144,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
31,0,0.95,7.435047,22.14399,33.575916,25.194746017456055,46.5423469543457,100.0,34,2014-03-12,2014-03-15,2014-03-13 12:00:00,0.21867785734288833,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
32,0,0.95,3.7332165,22.14399,16.858826,12.650550842285156,23.369409561157227,100.0,34,2014-03-16,2014-03-19,2014-03-17 12:00:00,0.10980048600365133,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
33,0,0.95,,,,,,0.0,0,2014-03-20,2014-03-23,2014-03-21 12:00:00,,not observable,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
34,0,0.95,19.037483,22.14399,85.97134,64.51129913330078,119.17196655273438,100.0,34,2014-03-24,2014-03-27,2014-03-25 12:00:00,0.5599259769215303,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
35,0,0.95,33.378258,22.14399,150.7328,113.10711669921875,208.9431915283203,100.0,34,2014-03-28,2014-03-31,2014-03-29 12:00:00,0.9817134632783777,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
36,0,0.95,18.330063,22.14399,82.776695,62.114105224609375,114.74361419677734,100.0,34,2014-04-01,2014-04-04,2014-04-02 12:00:00,0.5391194960650276,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
37,0,0.95,39.66655,22.14399,179.1301,134.41592407226562,248.30702209472656,100.0,34,2014-04-05,2014-04-08,2014-04-06 12:00:00,1.166663225959329,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
38,0,0.95,4.014046,2.8036814,143.17056,128.45803833007812,195.83108520507812,14.705882352941176,5,2014-04-09,2014-04-12,2014-04-10 12:00:00,0.8028092384338379,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
39,0,0.95,,,,,,0.0,0,2014-04-13,2014-04-16,2014-04-14 12:00:00,,not observable,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
40,0,0.95,16.662685,22.14399,75.24699,56.463951110839844,104.30606842041016,100.0,34,2014-04-17,2014-04-20,2014-04-18 12:00:00,0.49007898218491497,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
41,0,0.95,23.912386,22.14399,107.98589,81.03062438964844,149.68817138671875,100.0,34,2014-04-21,2014-04-24,2014-04-22 12:00:00,0.7033054688397575,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
42,0,0.95,32.8042,22.14399,148.14043,111.16183471679688,205.34967041015625,100.0,34,2014-04-25,2014-04-28,2014-04-26 12:00:00,0.9648293887867647,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
43,0,0.95,34.180626,22.14399,154.35622,115.82605743408203,213.9658966064453,100.0,34,2014-04-29,2014-05-02,2014-04-30 12:00:00,1.005312526927275,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
44,0,0.95,15.332455,22.14399,69.23981,51.956268310546875,95.97901153564453,100.0,34,2014-05-03,2014-05-06,2014-05-04 12:00:00,0.45095454945283775,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
45,0,0.95,28.220957,22.14399,127.44296,95.63084411621094,176.6592254638672,100.0,34,2014-05-07,2014-05-10,2014-05-08 12:00:00,0.8300281412461225,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
46,0,0.95,8.915761,22.14399,40.26267,30.21236228942871,55.81140899658203,100.0,34,2014-05-11,2014-05-14,2014-05-12 12:00:00,0.26222826452816234,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
47,0,0.95,9.180899,22.14399,41.460003,31.11081886291504,57.47113037109375,100.0,34,2014-05-15,2014-05-18,2014-05-16 12:00:00,0.27002643136417165,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
48,0,0.95,19.418022,21.45961,90.486374,67.83161163330078,125.83411407470703,94.11764705882354,32,2014-05-19,2014-05-22,2014-05-20 12:00:00,0.6068131923675537,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
49,0,0.95,28.604204,22.14399,129.17368,96.92953491210938,179.05828857421875,100.0,34,2014-05-23,2014-05-26,2014-05-24 12:00:00,0.8413001228781307,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
50,0,0.95,28.672228,22.14399,129.48087,97.16004943847656,179.48411560058594,100.0,34,2014-05-27,2014-05-30,2014-05-28 12:00:00,0.8433008193969727,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
51,0,0.95,30.0911,22.14399,135.88835,101.96810150146484,188.36605834960938,100.0,34,2014-05-31,2014-06-03,2014-06-01 12:00:00,0.8850323733161477,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
52,0,0.95,15.2602415,22.14399,68.9137,51.71156311035156,95.52696228027344,100.0,34,2014-06-04,2014-06-07,2014-06-05 12:00:00,0.44883063260246725,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
53,0,0.95,,,,,,0.0,0,2014-06-08,2014-06-11,2014-06-09 12:00:00,,not observable,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
54,0,0.95,,,,,,0.0,0,2014-06-12,2014-06-15,2014-06-13 12:00:00,,not observable,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
55,0,0.95,6.232327,20.741974,30.046934,22.344194412231445,42.07453155517578,94.11764705882354,32,2014-06-16,2014-06-19,2014-06-17 12:00:00,0.19476021826267242,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
56,0,0.95,21.847305,21.568645,101.29196,75.89827728271484,140.90518188476562,97.05882352941177,33,2014-06-20,2014-06-23,2014-06-21 12:00:00,0.6620395544803503,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
57,0,0.95,,,,,,0.0,0,2014-06-24,2014-06-27,2014-06-25 12:00:00,,not observable,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
58,0,0.95,20.364357,22.14399,91.963356,69.00760650634766,127.4780044555664,100.0,34,2014-06-28,2014-07-01,2014-06-29 12:00:00,0.5989516763126149,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
59,0,0.95,5.2836266,8.639165,61.158997,43.949607849121094,89.99110412597656,38.23529411764706,13,2014-07-02,2014-07-05,2014-07-03 12:00:00,0.4064328120304988,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
60,0,0.95,,,,,,0.0,0,2014-07-06,2014-07-09,2014-07-07 12:00:00,,not observable,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
61,0,0.95,3.8938832,22.14399,17.584381,13.19499397277832,24.37516212463379,100.0,34,2014-07-10,2014-07-13,2014-07-11 12:00:00,0.11452597730300006,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
62,0,0.95,17.79272,22.14399,80.35011,60.293243408203125,111.37992858886719,100.0,34,2014-07-14,2014-07-17,2014-07-15 12:00:00,0.5233153174905216,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
63,0,0.95,,,,,,0.0,0,2014-07-18,2014-07-21,2014-07-19 12:00:00,,not observable,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
64,0,0.95,,,,,,0.0,0,2014-07-22,2014-07-25,2014-07-23 12:00:00,,not observable,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
65,0,0.95,,,,,,0.0,0,2014-07-26,2014-07-29,2014-07-27 12:00:00,,not observable,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
66,0,0.95,,,,,,0.0,0,2014-07-30,2014-08-02,2014-07-31 12:00:00,,not observable,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
67,0,0.95,35.766975,22.14399,161.52002,121.2016372680664,223.89622497558594,100.0,34,2014-08-03,2014-08-06,2014-08-04 12:00:00,1.0519698647891773,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
68,0,0.95,2.8758793,22.14399,12.987178,9.745338439941406,18.002599716186523,100.0,34,2014-08-07,2014-08-10,2014-08-08 12:00:00,0.08458468493293314,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
69,0,0.95,9.757094,20.82099,46.861816,35.5639533996582,65.2153549194336,91.17647058823529,31,2014-08-11,2014-08-14,2014-08-12 12:00:00,0.31474498010450797,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
70,0,0.95,16.949045,22.14399,76.54016,57.434322357177734,106.09864044189453,100.0,34,2014-08-15,2014-08-18,2014-08-16 12:00:00,0.49850132886101217,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
71,0,0.95,27.540588,20.741974,132.77708,98.73876190185547,185.92691040039062,94.11764705882354,32,2014-08-19,2014-08-22,2014-08-20 12:00:00,0.8606433868408203,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
72,0,0.95,18.393435,20.741974,88.67736,65.94430541992188,124.17434692382812,94.11764705882354,32,2014-08-23,2014-08-26,2014-08-24 12:00:00,0.5747948288917542,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
73,0,0.95,,,,,,0.0,0,2014-08-27,2014-08-30,2014-08-28 12:00:00,,not observable,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
74,0,0.95,,,,,,0.0,0,2014-08-31,2014-09-03,2014-09-01 12:00:00,,not observable,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
75,0,0.95,,,,,,0.0,0,2014-09-04,2014-09-07,2014-09-05 12:00:00,,not observable,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
76,0,0.95,1.2921113,21.16567,6.1047497,4.541089057922363,8.465503692626953,94.11764705882354,32,2014-09-08,2014-09-11,2014-09-09 12:00:00,0.04037847742438316,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
77,0,0.95,10.412231,18.927082,55.012344,40.27959442138672,78.02951049804688,88.23529411764706,30,2014-09-12,2014-09-15,2014-09-13 12:00:00,0.34707438151041664,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
78,0,0.95,,,,,,0.0,0,2014-09-16,2014-09-19,2014-09-17 12:00:00,,not observable,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
79,0,0.95,44.84157,22.14399,202.49997,151.95223999023438,280.7019348144531,100.0,34,2014-09-20,2014-09-23,2014-09-21 12:00:00,1.318869759054745,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
80,0,0.95,20.426634,19.597446,104.231094,77.57136535644531,145.87098693847656,88.23529411764706,30,2014-09-24,2014-09-27,2014-09-25 12:00:00,0.6808877944946289,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
81,0,0.95,16.032892,18.289711,87.66072,64.79055786132812,123.44916534423828,88.23529411764706,30,2014-09-28,2014-10-01,2014-09-29 12:00:00,0.5344297409057617,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
82,0,0.95,1.4404926,1.5106456,95.35609,58.74555587768555,138.8028106689453,14.705882352941176,5,2014-10-02,2014-10-05,2014-10-03 12:00:00,0.2880985260009766,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
83,0,0.95,0.07,2.477375,2.8255713,1.8723809719085693,4.064780235290527,20.58823529411765,7,2014-10-06,2014-10-09,2014-10-07 12:00:00,0.010000000042574746,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
84,0,0.95,9.485749,22.14399,42.836678,32.14385223388672,59.37945556640625,100.0,34,2014-10-10,2014-10-13,2014-10-11 12:00:00,0.2789926248438218,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
85,0,0.95,15.751297,20.461948,76.97848,57.276153564453125,109.67501831054688,97.05882352941177,33,2014-10-14,2014-10-17,2014-10-15 12:00:00,0.4773120302142519,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
86,0,0.95,21.641634,22.14399,97.73141,73.33584594726562,135.47357177734375,100.0,34,2014-10-18,2014-10-21,2014-10-19 12:00:00,0.6365186466890222,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
87,0,0.95,24.842705,22.14399,112.187126,84.18314361572266,155.5118408203125,100.0,34,2014-10-22,2014-10-25,2014-10-23 12:00:00,0.7306677874396829,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
88,0,0.95,,,,,,0.0,0,2014-10-26,2014-10-29,2014-10-27 12:00:00,,not observable,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
89,0,0.95,39.17768,18.562054,211.0633,158.17312622070312,296.5340576171875,94.11764705882354,32,2014-10-30,2014-11-02,2014-10-31 12:00:00,1.2243025302886963,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
90,0,0.95,3.933969,21.950695,17.921843,13.547972679138184,24.845966339111328,97.05882352941177,33,2014-11-03,2014-11-06,2014-11-04 12:00:00,0.11921118244980321,observed,Basey,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-45,0,0.95,26.182852,22.265507,117.59378,92.75914495902641,157.5308474015415,75.86206896551724,22,2013-05-12,2013-05-15,2013-05-13 12:00:00,1.1901296268809924,observed,Guiuan,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-44,0,0.95,45.947834,43.872547,104.730255,80.43733170871656,134.8560436018475,100.0,29,2013-05-16,2013-05-19,2013-05-17 12:00:00,1.5844080694790543,observed,Guiuan,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-43,0,0.95,38.456818,43.872547,87.65576,67.32338743701527,112.87005024616406,100.0,29,2013-05-20,2013-05-23,2013-05-21 12:00:00,1.3260971595501077,observed,Guiuan,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-42,0,0.95,34.418816,43.872547,78.45183,60.254370894625815,101.01859293384561,100.0,29,2013-05-24,2013-05-27,2013-05-25 12:00:00,1.1868557107859645,observed,Guiuan,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-41,0,0.95,47.852398,29.905287,160.01317,123.42869519352107,203.78293853008088,44.827586206896555,13,2013-05-28,2013-05-31,2013-05-29 12:00:00,3.6809536860539365,observed,Guiuan,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
-40,0,0.95,39.78315,36.88014,107.871475,84.13334573636973,135.41965955795007,82.75862068965517,24,2013-06-01,2013-06-04,2013-06-02 12:00:00,1.657631238301595,observed,Guiuan,City/municipality,Reliability-qualified DNB-BRDF,4,G2,10.0
